,gender,race,age,education,church_goer,patriotism,health_insurance,discuss_politics,political_interest,ideology,pid3,pid7,voted,votechoice,obama_muslim,climate_change,cc_caused_by_man,same_sex_wedding,econ_health,birthright_citizenship,build_wall,affirmative_action,corrupt_government,bathroom_policy,gay_marriage,death_penalty,rel_important,rel_daily_guidance,rel_bible_word,rel_attend_church,happy_life
2278,2,5,59,10,2,1,1,1,2,3,1,1,1,1,2,1,1,2,4,2,2,2,3,2,1,1,1,2,2,-1,2
2279,1,1,36,10,2,-7,1,-7,-7,4,3,3,-2,-2,-7,1,1,2,2,3,2,2,4,2,1,1,2,-1,3,-1,2
2280,1,5,38,10,2,1,1,1,2,99,1,2,1,1,1,1,3,1,4,2,2,2,2,2,1,1,2,-1,3,-1,2
2281,2,1,47,13,2,2,1,2,3,3,1,2,1,3,2,1,3,2,2,2,2,3,3,2,1,1,2,-1,3,-1,2
2282,1,1,82,11,1,1,1,1,2,6,3,5,1,2,1,2,3,1,4,2,1,2,2,1,2,1,1,2,2,-1,2
2283,1,2,67,10,1,1,1,1,2,5,1,1,1,1,2,1,1,1,2,3,2,1,2,1,1,1,1,3,2,-1,3
2284,2,3,43,8,2,2,2,1,2,99,3,4,-2,-2,2,1,3,1,3,2,3,1,5,1,2,1,1,2,3,-1,3
2285,2,1,57,10,1,3,1,1,2,4,1,2,0,-2,2,2,3,2,2,1,1,3,2,2,1,2,2,-1,1,-1,3
2286,2,1,41,13,2,6,2,1,3,4,3,3,1,1,2,1,1,2,3,3,2,3,3,2,1,2,2,-1,3,-1,3
2287,2,1,61,9,1,1,1,1,1,6,2,7,1,2,1,2,2,1,4,1,1,2,2,1,2,1,1,2,2,-1,3
2288,1,1,65,16,2,2,1,1,3,6,3,5,1,2,1,1,2,1,4,1,1,2,3,1,2,1,2,-1,3,-1,3
2289,2,1,64,9,2,1,1,1,2,7,2,7,1,2,1,2,2,1,4,1,1,2,2,1,3,1,1,1,1,-1,4
2290,2,1,27,16,2,2,1,1,2,2,1,2,1,1,2,1,1,2,3,3,2,1,2,2,1,2,2,-1,3,-1,1
2291,2,1,64,13,1,1,1,1,2,6,2,7,1,2,1,1,3,1,4,3,2,3,3,1,3,2,1,3,1,-1,2
2292,2,6,21,10,1,4,1,1,2,99,3,3,1,1,2,1,1,2,4,2,2,2,3,1,1,2,1,2,2,-1,3
2293,2,2,70,13,1,1,1,1,2,3,3,3,-2,-2,2,1,1,2,2,2,2,1,4,2,1,2,1,3,2,1,2
2294,2,1,65,14,2,-6,1,-6,-6,2,1,2,-2,-2,-6,1,3,1,2,2,2,1,3,2,1,1,2,-1,3,-1,2
2295,1,1,65,13,1,1,1,1,2,2,1,1,1,1,2,1,3,2,2,3,2,3,2,2,1,2,1,2,2,-1,3
2296,1,1,64,13,1,1,1,1,3,4,1,2,1,1,2,1,3,2,3,3,2,3,4,2,2,1,1,3,2,1,2
2297,1,1,76,14,1,1,1,1,2,6,3,5,1,2,2,1,1,1,3,2,3,2,3,1,2,2,1,3,2,2,3
2298,2,1,25,10,2,2,1,1,2,2,1,2,1,1,2,1,1,1,3,1,3,1,2,2,1,1,2,-1,3,-1,3
2299,2,1,90,13,1,1,1,2,2,4,3,5,0,-2,2,2,3,1,3,3,2,3,3,1,2,2,1,3,2,2,2
2300,1,5,24,9,1,-6,2,-6,-6,99,3,4,-2,-2,-6,2,3,2,4,3,3,3,3,2,1,1,1,3,2,-1,-5
2301,1,6,64,11,1,2,1,1,1,5,3,3,1,1,2,1,3,1,2,3,3,3,3,2,2,2,1,3,1,-1,1
2302,2,1,69,13,1,1,1,1,1,7,2,7,1,2,1,2,2,1,5,1,1,2,4,2,1,1,1,3,2,-1,2
2303,3,1,41,13,1,3,1,1,3,5,3,4,1,1,2,1,3,1,3,2,2,2,3,1,3,1,1,3,2,-1,3
2304,2,1,59,14,2,-6,1,-6,-6,2,1,1,-2,-2,-6,1,1,2,2,2,2,2,3,2,1,2,2,-1,3,-1,1
2305,1,1,25,10,1,1,1,1,2,6,2,7,1,2,2,2,3,1,3,3,1,2,3,1,1,1,2,-1,2,-1,4
2306,1,1,31,11,2,4,1,1,3,4,1,2,0,-2,1,1,1,1,2,2,3,2,2,2,1,1,2,-1,3,-1,3
2307,2,3,50,9,1,-6,1,-6,-6,6,2,7,-2,-2,-6,2,3,1,5,1,1,2,1,1,2,1,1,3,1,-1,4
2308,2,1,76,10,2,1,1,2,2,4,3,5,1,2,1,1,2,2,4,2,1,1,3,2,1,1,2,-1,3,-1,3
2309,1,1,70,12,2,1,1,1,2,3,1,1,1,1,2,1,1,2,2,3,2,3,3,2,1,2,2,-1,2,-1,1
2310,1,1,37,12,1,2,1,1,2,99,1,2,-2,-2,2,1,1,2,4,3,2,2,4,1,2,1,2,-1,2,-1,3
2311,1,1,65,95,2,1,1,1,2,3,1,1,1,3,2,1,3,2,4,2,2,1,4,2,1,1,2,-1,3,-1,2
2312,1,1,38,13,1,1,1,1,3,6,2,7,1,2,-9,1,3,1,3,1,1,2,4,2,2,1,1,3,2,2,1
2313,1,1,-9,14,1,-7,1,-7,-7,99,1,2,-2,-2,-7,1,3,1,4,3,3,2,3,1,3,2,1,3,2,-1,1
2314,1,1,46,7,2,-6,1,-6,-6,6,3,4,-2,-2,-6,1,1,1,5,2,1,2,3,1,3,1,1,3,1,-1,3
2315,2,1,48,12,1,-7,1,-7,-7,6,2,7,-2,-2,-7,2,2,1,5,1,1,2,2,1,3,1,1,3,2,-1,3
2316,1,5,65,3,1,-7,1,-7,-7,99,1,1,-2,-2,-7,1,2,2,3,3,3,3,4,2,1,1,2,-1,1,-1,2
2317,2,1,69,12,2,1,1,1,1,6,2,7,1,2,1,2,2,1,5,2,1,2,3,1,2,1,2,-1,2,-1,4
2318,1,1,34,13,2,2,1,1,2,3,3,4,1,1,1,1,2,2,3,2,2,2,3,2,2,1,2,-1,3,-1,3
2319,1,1,59,11,2,1,1,1,2,4,3,5,1,2,1,1,3,2,5,3,1,3,4,1,1,1,1,3,1,-1,1
2320,2,1,28,9,1,1,1,1,2,99,3,3,1,2,1,1,1,1,4,1,1,3,2,1,3,1,1,1,2,-1,2
2321,1,5,56,13,2,2,1,1,2,2,1,1,0,-2,2,1,1,2,2,2,2,3,4,2,1,2,2,-1,3,-1,3
2322,1,1,34,9,1,1,1,1,3,2,3,3,1,1,2,1,3,1,4,2,2,1,2,2,1,2,2,-1,3,-1,1
2323,2,1,54,13,1,1,1,1,2,6,2,7,1,2,1,2,3,1,5,1,1,3,2,1,3,1,1,3,1,1,2
2324,2,1,52,11,1,1,1,1,2,4,3,4,1,2,2,1,3,1,3,1,1,2,2,2,1,1,1,3,2,-1,3
2325,1,5,55,13,1,1,1,1,1,5,1,2,1,1,1,1,1,1,3,2,2,1,2,1,3,1,1,3,1,1,1
2326,1,1,64,9,2,2,1,1,1,2,1,1,1,1,2,1,3,2,2,1,3,3,3,2,1,1,2,-1,2,-1,3
2327,2,1,29,14,2,1,1,1,2,2,1,2,1,1,2,1,1,2,2,2,2,3,3,2,1,2,2,-1,2,-1,2
2328,2,1,66,13,2,1,1,1,1,2,1,1,1,1,2,1,1,2,3,2,2,1,3,2,1,2,2,-1,3,-1,1
2329,1,1,71,10,1,1,1,1,1,3,1,2,1,1,2,1,1,2,3,2,2,2,4,2,2,2,1,3,2,-1,4
2330,2,1,81,9,1,1,1,1,1,4,1,1,1,1,2,1,3,2,3,3,3,2,3,2,1,1,1,1,2,-1,3
2331,1,1,53,11,1,1,1,1,2,4,2,7,1,2,2,1,1,1,3,3,1,3,5,1,1,1,1,1,2,-1,3
2332,2,5,22,9,1,1,1,2,3,3,1,1,1,1,2,1,3,2,4,2,2,2,1,2,1,2,2,-1,3,-1,3
2333,1,1,78,10,2,1,1,1,2,5,1,2,1,1,2,1,3,1,2,3,2,3,4,2,1,1,1,1,3,-1,2
2334,2,1,21,8,1,-6,1,-6,-6,4,3,5,-2,-2,-6,1,1,1,2,2,1,2,3,2,1,1,2,-1,3,-1,3
2335,1,1,54,13,1,2,1,2,2,6,2,6,1,2,2,1,3,1,4,2,3,3,3,1,1,1,1,3,2,-1,3
2336,1,1,64,13,1,1,1,1,3,2,2,6,1,2,-9,1,3,1,4,1,3,3,3,2,3,1,1,3,2,-1,3
2337,1,1,34,13,2,4,1,1,1,1,3,3,1,1,2,1,3,1,3,2,2,1,2,2,1,2,2,-1,3,-1,2
2338,2,1,30,16,1,2,1,1,3,6,2,6,1,-9,-9,1,3,1,3,2,2,3,4,2,1,1,1,3,2,1,2
2339,2,1,71,9,2,1,1,1,3,99,2,7,1,2,1,2,2,1,4,2,1,3,3,1,3,1,1,3,1,-1,3
2340,2,1,20,10,2,1,1,1,3,3,3,3,1,1,2,1,1,2,3,2,3,3,3,1,1,2,2,-1,3,-1,3
2341,2,6,55,9,1,4,1,1,2,99,5,4,-2,-2,-9,1,1,-9,4,3,-9,-9,-9,-9,-9,-9,1,3,2,2,3
2342,2,1,69,10,2,-7,1,-7,-7,3,1,1,1,1,-7,1,3,2,3,3,2,3,3,2,2,2,1,1,2,-1,1
2343,2,2,55,8,1,2,1,1,2,3,1,1,1,1,2,1,3,1,2,1,2,3,3,1,3,2,2,-1,3,-1,1
2344,2,1,27,12,1,-6,1,-6,-6,4,5,4,-2,-2,-6,1,1,2,3,3,2,1,2,2,1,1,2,-1,3,-1,-5
2345,1,1,67,10,1,1,1,1,2,6,2,7,1,2,1,2,2,1,4,1,1,2,3,1,2,1,1,3,2,-1,2
2346,2,1,63,9,2,2,1,2,3,2,1,1,0,-2,2,2,1,1,3,3,2,3,3,1,3,1,2,-1,2,-1,3
2347,2,1,55,10,2,2,1,1,2,2,3,3,1,1,2,1,3,1,3,3,2,3,3,1,1,1,2,-1,3,-1,3
2348,2,1,62,7,2,1,1,1,2,5,3,5,1,2,1,1,1,1,5,1,1,2,4,1,2,1,1,3,2,-1,5
2349,1,3,26,10,1,2,1,1,3,99,3,4,1,-2,1,1,2,1,4,2,2,3,3,1,1,1,1,2,1,-1,5
2350,-9,6,-9,10,1,-6,1,-6,-6,4,5,4,-2,-2,-6,1,3,1,2,1,2,1,4,1,3,2,1,3,2,2,-9
2351,1,1,83,14,1,4,1,1,3,3,1,1,1,1,2,1,1,2,4,2,2,3,4,2,1,2,1,3,2,1,2
2352,2,2,46,9,1,4,1,1,1,99,1,1,1,1,2,1,3,1,2,2,2,1,3,1,2,1,1,3,1,1,2
2353,2,1,61,10,1,1,1,2,3,3,1,2,0,-2,2,1,1,2,4,3,2,3,4,2,1,1,1,3,2,-1,3
2354,2,1,63,13,2,2,1,1,2,7,2,7,1,2,1,2,2,1,3,2,3,2,3,1,3,1,1,3,1,-1,4
2355,1,1,59,10,1,-6,1,-6,-6,6,2,7,-2,-2,-6,1,1,2,4,1,1,2,2,2,1,1,1,3,2,-1,3
2356,2,6,44,12,1,1,1,1,1,7,5,5,1,2,2,1,2,1,5,1,1,2,2,1,2,1,1,3,2,-1,2
2357,2,1,63,9,2,1,1,2,3,4,3,4,1,1,2,1,1,2,3,1,3,2,3,1,1,1,2,-1,3,-1,3
2358,2,6,36,14,1,3,1,1,3,99,1,2,0,-2,2,1,1,2,2,1,3,1,3,1,3,2,1,2,2,-1,3
2359,2,1,54,13,2,1,2,1,1,6,2,7,1,2,1,2,2,1,4,2,1,2,2,1,3,1,1,1,2,-1,3
2360,1,1,64,10,2,1,1,1,3,5,3,5,1,2,1,1,3,1,3,1,3,2,4,1,2,1,2,-1,3,-1,2
2361,1,1,85,13,1,1,1,1,1,4,2,7,1,2,2,1,2,2,3,2,2,2,4,1,1,1,1,3,2,1,1
2362,1,1,65,12,1,1,1,1,2,6,2,7,1,2,-9,2,2,1,4,1,1,2,3,1,2,2,1,2,2,-1,3
2363,1,1,30,13,2,3,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,1,3,2,1,1,2,-1,3,-1,3
2364,2,6,20,9,2,-6,1,-6,-6,99,3,4,-2,-2,-6,2,3,2,3,3,3,3,3,2,1,1,2,-1,2,-1,3
2365,1,1,31,9,2,-6,1,-6,-6,6,3,5,-2,-2,-6,2,2,1,3,3,1,2,4,1,2,1,1,3,2,-1,4
2366,2,5,54,16,2,1,1,1,2,5,2,6,1,1,2,1,1,1,2,1,2,3,3,2,1,2,2,-1,3,-1,3
2367,1,1,33,15,2,4,1,1,1,2,5,3,1,1,2,1,1,1,4,2,2,2,2,2,1,2,2,-1,3,-1,3
2368,2,1,24,9,1,-7,2,-7,-7,99,1,2,-2,-2,-7,1,3,2,3,3,3,2,5,1,1,1,1,2,1,-1,2
2369,2,1,67,10,2,1,1,2,2,99,3,4,1,2,2,1,3,2,3,1,3,2,4,2,2,1,1,1,2,-1,1
2370,1,1,66,14,2,-7,1,-7,-7,2,1,1,-2,-2,-7,1,3,1,2,2,2,3,4,2,1,2,2,-1,2,-1,2
2371,2,1,20,8,2,4,1,1,3,1,1,1,1,1,2,1,1,2,4,2,2,1,3,2,1,2,2,-1,3,-1,3
2372,2,5,56,13,1,4,1,1,2,4,1,2,0,-2,2,1,3,2,4,2,2,3,4,1,1,2,1,3,2,1,3
2373,1,1,57,9,1,1,1,1,2,6,3,5,1,2,2,1,3,1,4,1,1,2,2,1,2,1,1,3,1,1,1
2374,1,2,76,10,1,4,1,2,4,99,5,4,-2,-2,2,1,3,1,5,1,3,3,1,1,3,1,1,3,1,2,4
2375,1,1,81,13,2,-6,2,-6,-6,4,3,3,-2,-2,-6,1,2,1,3,3,1,2,4,1,1,1,1,3,2,-1,2
2376,1,1,61,8,1,-6,1,-6,-6,2,1,2,1,1,-6,1,3,2,5,1,3,1,4,2,1,2,1,2,2,-1,2
2377,2,1,72,10,1,-6,1,-6,-6,6,2,7,-2,-2,-6,2,2,1,4,1,1,2,2,1,2,1,1,3,2,1,2
2378,1,5,64,14,1,2,1,1,2,4,3,4,1,1,2,1,1,1,3,1,2,1,4,1,3,1,1,3,2,-1,2
2379,2,5,42,13,1,1,1,1,1,3,1,2,1,1,2,1,3,2,4,2,3,3,2,1,1,1,2,-1,2,-1,2
2380,1,1,82,11,1,-6,1,-6,-6,99,2,6,-2,-2,-6,1,3,1,3,1,3,3,2,1,2,1,1,3,2,1,-5
2381,2,5,35,14,1,4,1,1,2,2,3,3,-2,-2,2,1,1,2,3,2,2,3,2,2,1,1,2,-1,3,-1,2
2382,1,5,29,8,1,1,2,1,2,6,2,7,1,2,1,2,3,1,4,2,1,2,2,2,3,1,1,3,1,-1,2
2383,2,1,62,10,1,1,1,2,3,4,3,5,1,2,2,1,3,1,3,1,1,2,2,1,2,1,1,1,3,-1,3
2384,2,5,61,12,2,2,1,1,2,2,3,4,0,-2,1,2,2,2,4,3,3,3,3,2,3,2,2,-1,2,-1,3
2385,1,1,75,9,1,4,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,1,3,1,1,2
2386,1,1,56,9,2,1,1,1,1,3,1,1,1,1,1,2,2,1,3,1,3,3,4,1,2,1,2,-1,3,-1,3
2387,2,1,27,13,2,2,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,4,2,1,1,2,-1,3,-1,2
2388,1,5,19,9,1,4,1,1,2,4,1,2,1,1,2,1,1,2,4,2,2,1,4,2,1,1,1,3,2,-1,3
2389,1,1,56,11,2,1,2,1,3,3,1,1,1,2,2,1,1,1,4,3,3,3,2,1,1,2,2,-1,2,-1,4
2390,1,1,73,10,2,1,1,2,4,3,3,4,1,2,2,1,1,2,4,2,1,1,2,2,1,1,2,-1,2,-1,5
2391,1,1,56,15,1,1,1,1,3,99,1,2,1,1,2,1,2,2,2,2,2,2,4,2,1,2,1,2,1,-1,2
2392,1,1,25,13,2,2,1,1,2,3,3,3,1,1,2,1,1,2,3,2,2,3,3,1,1,1,2,-1,3,-1,2
2393,2,1,51,10,2,1,1,1,3,4,2,6,1,3,1,1,3,2,5,1,1,3,2,-9,1,1,1,1,2,-1,4
2394,2,1,64,14,2,2,1,1,2,2,1,1,1,1,2,1,3,2,3,2,2,3,4,2,1,2,1,3,2,-1,2
2395,2,6,20,10,1,2,1,2,3,4,1,2,-2,-2,2,2,1,1,4,2,2,2,2,1,3,1,1,3,1,-1,2
2396,2,1,56,13,1,4,1,1,3,5,2,7,1,2,2,1,1,1,4,1,3,2,4,1,1,1,2,-1,2,-1,3
2397,1,1,34,10,1,1,1,1,2,5,2,7,0,-2,2,1,3,1,4,1,1,2,2,1,1,1,1,1,2,-1,4
2398,1,1,75,13,2,-6,1,-6,-6,4,3,3,-2,-2,-6,1,1,2,3,2,2,3,4,2,1,2,2,-1,3,-1,2
2399,1,2,38,7,2,2,1,1,2,99,1,1,1,1,2,1,2,2,3,3,3,1,3,2,1,2,1,2,2,-1,3
2400,1,1,50,13,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,4,2,1,1,2,-1,3,-1,1
2401,1,2,61,8,1,1,1,1,1,-9,1,1,1,1,2,1,1,1,1,-9,1,1,1,2,2,1,2,-1,-9,-1,2
2402,1,1,62,11,1,4,1,1,2,5,2,6,1,2,2,1,3,1,3,1,2,1,4,1,3,1,2,-1,3,-1,3
2403,1,1,30,9,1,2,1,2,3,99,3,3,-2,-2,1,1,1,2,3,2,3,3,4,1,1,1,2,-1,3,-1,5
2404,2,1,27,9,1,2,2,1,3,99,3,4,-2,-2,1,1,3,2,5,3,1,3,4,2,1,1,2,-1,2,-1,2
2405,1,1,48,14,2,2,1,1,2,2,1,2,1,1,1,1,3,2,3,2,2,3,3,2,1,1,2,-1,3,-1,2
2406,2,2,66,8,1,1,1,1,4,99,1,1,1,1,2,2,2,1,4,3,3,3,3,2,3,2,1,2,1,-1,4
2407,2,5,31,4,2,1,1,1,2,3,1,1,1,1,2,1,2,1,2,2,2,3,5,1,1,1,2,-1,2,-1,4
2408,2,1,33,10,1,2,1,1,2,5,2,6,1,3,2,1,1,1,4,2,2,1,1,2,1,2,2,-1,2,-1,3
2409,2,1,67,12,1,-7,1,-7,-7,4,2,6,-2,-2,-7,1,3,1,2,1,2,3,4,1,3,1,1,3,1,-1,2
2410,2,1,48,12,1,2,1,1,3,5,2,6,1,3,2,1,3,1,4,3,3,3,3,2,3,1,1,3,1,-1,2
2411,2,1,62,14,1,1,1,1,2,5,3,5,1,4,2,1,1,1,2,2,3,3,4,2,1,1,1,3,2,-1,2
2412,2,1,59,9,2,1,1,1,2,4,1,2,0,-2,2,1,3,2,4,1,1,3,2,1,1,1,1,1,1,-1,2
2413,1,1,19,10,1,2,1,1,2,5,5,5,1,2,2,2,2,1,4,1,1,2,3,1,2,1,1,3,1,2,2
2414,2,1,21,10,2,4,1,1,2,3,1,1,1,1,2,1,1,2,2,2,2,3,4,2,1,2,2,-1,2,-1,2
2415,2,1,64,9,1,1,1,2,2,6,2,7,1,2,2,2,2,1,4,2,3,3,4,1,3,1,1,3,1,1,4
2416,2,1,51,9,2,2,1,1,2,99,2,6,1,2,2,1,1,2,2,1,3,2,3,1,1,1,2,-1,3,-1,2
2417,1,2,23,7,1,3,2,2,4,2,1,1,0,-2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,-1,2
2418,2,2,44,12,2,3,1,1,1,4,1,2,1,1,2,1,1,2,2,3,2,2,4,2,2,1,1,2,3,-1,4
2419,2,1,72,10,2,1,1,1,2,3,3,4,1,1,2,1,1,1,2,2,2,1,4,2,1,2,2,-1,3,-1,3
2420,1,1,35,15,2,2,1,1,3,4,3,4,-2,-2,2,1,3,2,3,1,1,2,2,2,1,1,2,-1,3,-1,3
2421,1,1,72,13,2,2,1,1,2,4,1,1,1,1,2,1,1,2,3,2,3,3,4,2,1,2,2,-1,3,-1,3
2422,2,1,47,13,1,1,1,1,2,6,2,7,1,3,2,2,3,1,3,3,2,2,2,1,2,2,1,3,1,1,2
2423,2,1,66,7,1,-6,1,-6,-6,99,2,7,-2,-2,-6,2,2,2,5,2,1,2,2,1,1,1,1,3,2,1,3
2424,1,1,69,10,1,1,1,1,3,6,2,6,1,2,1,1,1,1,5,1,1,2,2,1,2,1,1,1,2,-1,3
2425,1,1,52,12,2,4,1,1,1,2,1,1,1,1,2,1,1,2,4,2,2,1,4,2,1,2,2,-1,3,-1,3
2426,2,1,33,13,1,1,1,1,2,5,1,2,1,2,2,1,3,2,4,1,1,1,2,1,1,1,1,3,1,-1,1
2427,2,1,-9,13,2,3,1,1,1,4,3,4,1,-9,2,1,3,1,4,3,2,2,2,2,1,2,2,-1,3,-1,5
2428,1,1,35,13,1,1,1,1,1,5,2,6,1,2,1,1,3,2,4,1,1,2,2,1,1,1,1,2,2,-1,2
2429,2,1,60,9,1,1,1,1,3,99,1,2,1,1,2,1,3,1,4,3,3,3,3,1,3,1,1,3,2,-1,3
2430,1,1,43,14,2,2,1,2,4,5,3,5,1,2,2,2,3,2,4,1,3,2,1,1,1,1,1,1,2,-1,2
2431,2,2,51,10,1,4,1,1,4,99,1,1,1,1,2,1,2,1,2,2,2,3,2,2,3,2,1,3,1,-1,1
2432,2,1,45,13,2,4,1,1,3,2,1,1,1,1,2,1,3,2,3,3,1,3,2,2,1,1,1,1,2,-1,2
2433,2,1,55,10,2,2,1,1,3,99,3,3,1,1,2,1,1,2,4,3,3,2,4,2,2,1,1,1,2,-1,3
2434,1,1,24,13,1,2,1,1,3,3,3,3,1,-2,2,1,1,1,4,2,2,2,2,1,1,2,1,2,2,-1,2
2435,2,3,21,10,1,1,1,2,2,99,1,2,1,1,2,2,3,2,3,3,3,3,3,1,1,1,1,3,2,1,3
2436,1,1,47,13,1,2,1,1,2,6,5,5,1,2,1,2,2,1,4,1,1,2,3,1,2,1,1,2,2,-1,2
2437,2,2,68,13,1,2,1,1,1,2,1,1,1,1,2,1,1,2,4,3,2,1,2,2,1,2,1,3,2,-1,2
2438,1,5,39,10,1,1,1,2,3,4,5,3,0,-2,2,2,3,1,2,2,3,2,3,1,2,1,1,3,1,-1,2
2439,2,3,51,4,2,2,1,1,3,4,3,3,1,-2,2,1,3,2,5,1,3,3,2,2,1,2,2,-1,2,-1,5
2440,2,6,71,9,1,1,1,2,3,5,1,2,1,3,2,1,3,2,3,3,3,3,2,1,1,1,1,3,2,1,2
2441,1,1,46,9,2,-7,1,-7,-7,4,3,5,-2,-2,-7,1,3,1,2,2,1,2,3,2,1,1,2,-1,3,-1,2
2442,1,1,58,13,2,1,1,1,1,3,3,3,1,1,2,1,3,2,2,1,2,2,3,1,2,1,2,-1,3,-1,2
2443,1,5,37,9,1,4,1,1,2,3,1,1,1,1,2,1,1,2,3,2,2,3,2,2,1,2,1,1,2,1,2
2444,1,1,67,14,1,2,1,1,1,2,1,2,1,1,2,1,1,2,2,2,2,1,4,2,1,2,1,3,2,-1,2
2445,1,1,50,14,2,-6,1,-6,-6,5,3,5,-2,-2,-6,1,1,2,2,2,2,1,2,2,2,1,1,1,2,-1,2
2446,1,1,50,13,1,1,1,2,2,4,3,4,1,1,2,1,1,1,3,2,1,2,1,1,1,1,2,-1,2,-1,3
2447,1,1,-9,13,2,2,1,1,3,6,2,6,1,2,1,1,3,1,3,1,1,2,2,1,2,1,2,-1,3,-1,3
2448,2,1,25,13,1,2,1,1,3,6,2,7,1,2,-9,2,2,1,4,1,1,2,3,1,3,1,1,3,1,1,2
2449,1,1,73,3,1,-6,1,-6,-6,2,1,1,-2,-2,-6,1,1,2,2,2,2,3,4,2,1,2,1,2,2,-1,2
2450,2,5,60,9,1,1,1,1,3,99,1,2,1,-2,1,1,1,2,3,1,2,3,3,2,1,2,1,3,1,-1,3
2451,2,2,37,9,1,1,1,1,1,99,1,1,1,1,2,-9,-9,-9,3,1,2,1,4,-9,1,1,1,1,-9,-1,2
2452,2,1,28,15,2,1,1,1,2,1,1,1,1,1,2,1,1,2,3,1,2,1,3,2,1,2,2,-1,3,-1,1
2453,1,1,58,13,1,2,1,1,2,6,2,6,1,2,1,2,2,1,5,2,1,1,2,2,1,1,1,1,3,1,2
2454,1,1,38,13,2,1,1,1,1,6,2,7,1,2,2,1,2,1,3,1,1,2,3,2,2,1,2,-1,3,-1,3
2455,2,1,68,9,2,1,1,1,1,3,1,1,1,1,2,1,1,2,2,2,2,3,4,2,1,1,2,-1,3,-1,1
2456,1,1,84,9,2,1,1,1,2,4,3,4,1,2,1,1,3,2,5,1,1,3,3,1,1,1,1,1,3,-1,4
2457,-9,-2,31,11,1,5,1,2,-9,99,1,1,1,1,2,1,2,2,4,3,3,3,3,2,1,2,2,-1,3,-1,-9
2458,1,1,62,13,2,1,1,1,2,99,1,2,1,1,2,1,2,1,2,2,2,3,4,2,1,1,1,2,2,-1,3
2459,1,1,65,12,1,1,1,1,1,5,2,7,1,2,2,2,2,1,4,2,1,2,2,1,2,1,1,2,2,-1,3
2460,1,1,69,10,2,-6,1,-6,-6,99,3,5,-2,-2,-6,1,3,1,4,3,3,2,4,2,1,1,1,3,1,-1,3
2461,2,1,40,7,2,-6,2,-6,-6,4,3,5,-2,-2,-6,1,3,2,5,2,1,3,2,2,1,1,2,-1,3,-1,1
2462,2,5,38,8,1,-6,1,-6,-6,99,3,4,-2,-2,-6,2,2,2,4,3,3,3,4,2,1,1,1,3,1,2,1
2463,1,-2,-9,-9,-9,-9,1,2,3,99,-9,-9,1,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-1,-9,-1,-9
2464,1,2,26,13,1,3,1,1,2,4,3,4,0,-2,2,1,2,2,3,3,3,3,4,1,2,1,1,2,1,-1,2
2465,2,6,68,7,1,-6,1,-6,-6,99,1,2,-2,-2,-6,2,1,1,4,1,3,1,4,1,3,2,1,3,1,2,3
2466,2,1,65,10,2,1,1,1,3,99,2,6,1,2,1,2,3,1,4,1,3,2,4,2,1,1,1,1,2,-1,3
2467,2,1,67,10,2,1,1,1,2,2,1,1,1,1,2,1,3,2,3,3,2,3,4,1,1,1,1,1,1,-1,3
2468,2,1,54,10,2,3,1,2,3,3,3,5,1,3,2,1,1,2,3,1,3,2,2,2,1,1,2,-1,2,-1,3
2469,1,1,36,14,1,2,1,1,3,6,2,7,1,2,2,2,3,1,3,1,1,2,3,1,3,1,1,2,1,1,3
2470,2,1,63,14,2,1,1,1,1,2,1,1,1,1,2,1,3,2,3,3,2,3,3,2,1,1,2,-1,2,-1,2
2471,1,1,50,12,2,1,2,2,3,4,2,6,0,-2,1,1,1,2,4,1,1,-9,2,2,1,1,1,1,2,-1,5
2472,2,1,44,10,1,4,1,1,4,99,2,6,0,-2,2,2,3,2,4,2,1,3,3,2,1,2,1,1,1,-1,3
2473,2,1,51,10,2,1,1,2,2,99,3,4,1,2,1,1,1,2,4,2,1,2,2,1,1,1,1,3,1,-1,1
2474,2,1,62,10,1,1,1,1,2,7,2,6,1,2,1,1,3,1,5,3,3,3,3,1,3,2,1,3,2,2,1
2475,1,6,56,11,2,-6,1,-6,-6,99,3,5,-2,-2,-6,2,2,1,4,1,3,2,2,1,2,1,2,-1,3,-1,2
2476,1,1,-9,10,2,1,1,1,2,6,3,4,1,2,1,2,3,1,2,1,3,2,2,1,2,1,2,-1,2,-1,-5
2477,2,1,39,10,2,1,2,1,2,5,3,5,1,2,1,1,1,2,4,3,1,3,3,2,2,1,2,-1,2,-1,3
2478,2,1,54,13,1,1,1,1,2,3,1,1,1,1,2,1,1,1,3,2,2,2,3,2,1,1,1,3,2,1,1
2479,1,1,63,9,2,1,1,1,2,5,1,2,1,1,2,1,1,2,3,1,2,3,4,1,2,1,2,-1,2,-1,1
2480,1,1,72,13,1,1,1,1,1,6,2,7,1,2,-9,-9,2,1,5,1,1,2,3,1,2,-9,1,2,-9,-1,3
2481,2,1,30,13,1,1,1,2,2,3,3,3,1,1,2,1,3,2,3,3,2,2,3,2,1,2,2,-1,3,-1,2
